guest_id,hotel_id,final_price
guest_103,hotel_49,46.0
guest_104,hotel_49,44.0
guest_105,hotel_49,41.0
guest_106,hotel_49,44.5
guest_107,hotel_49,44.5
guest_108,hotel_49,46.5
guest_109,hotel_49,43.5
guest_110,hotel_49,49.5
guest_111,hotel_49,46.0
guest_112,hotel_49,44.5
guest_113,hotel_49,47.5
guest_114,hotel_49,43.0
guest_115,hotel_53,46.48
guest_116,hotel_53,52.08
guest_117,hotel_53,47.6
guest_118,hotel_53,54.879999999999995
guest_119,hotel_53,50.4
guest_120,hotel_53,50.96
guest_121,hotel_53,46.48
guest_122,hotel_53,53.76
guest_123,hotel_53,49.84
guest_124,hotel_53,49.28
guest_125,hotel_53,49.28
guest_126,hotel_53,50.4
guest_127,hotel_53,45.36
guest_128,hotel_53,52.08
guest_129,hotel_53,50.4
guest_130,hotel_53,53.76
guest_131,hotel_53,47.04
guest_132,hotel_53,47.04
guest_133,hotel_53,53.76
guest_134,hotel_114,161.98000000000002
guest_135,hotel_114,149.51999999999998
guest_136,hotel_114,147.73999999999998
guest_137,hotel_114,147.73999999999998
guest_138,hotel_114,147.73999999999998
guest_139,hotel_114,156.64000000000001
guest_140,hotel_114,158.42000000000002
guest_141,hotel_114,151.29999999999998
guest_142,hotel_114,167.32
guest_143,hotel_114,154.85999999999999
guest_144,hotel_114,178.0
guest_145,hotel_114,147.73999999999998
guest_146,hotel_114,169.1
guest_147,hotel_114,161.98000000000002
guest_148,hotel_114,151.29999999999998
guest_149,hotel_114,163.76000000000002
guest_150,hotel_114,163.76000000000002
guest_151,hotel_114,167.32
guest_152,hotel_114,178.0
guest_153,hotel_129,72.25
guest_154,hotel_129,75.65
guest_155,hotel_129,80.75
guest_156,hotel_129,79.89999999999999
guest_157,hotel_129,69.7
guest_158,hotel_129,68.85000000000001
guest_159,hotel_129,82.45
guest_160,hotel_129,73.1
guest_161,hotel_129,82.45
guest_162,hotel_129,76.5
guest_163,hotel_129,73.95
guest_164,hotel_129,69.7
guest_165,hotel_129,69.7
guest_166,hotel_129,73.95
guest_167,hotel_129,75.65
guest_168,hotel_129,80.75
guest_169,hotel_129,85.0
guest_170,hotel_129,80.75
guest_171,hotel_129,68.85000000000001
guest_172,hotel_122,167.0
guest_173,hotel_122,167.0
guest_174,hotel_122,163.66
guest_175,hotel_122,153.64000000000001
guest_176,hotel_122,150.3
guest_177,hotel_122,150.3
guest_178,hotel_122,136.94
guest_179,hotel_122,155.31
guest_180,hotel_122,148.63
guest_181,hotel_122,161.99
guest_182,hotel_122,161.99
guest_183,hotel_122,138.60999999999999
guest_184,hotel_122,135.27
guest_185,hotel_122,160.32
guest_186,hotel_122,146.96
guest_187,hotel_122,141.95
guest_188,hotel_122,151.97
guest_189,hotel_122,165.33
guest_190,hotel_122,141.95
guest_191,hotel_115,219.6
guest_192,hotel_115,209.84
guest_193,hotel_115,212.28
guest_194,hotel_115,239.12
guest_195,hotel_115,222.04000000000002
guest_196,hotel_115,236.68
guest_197,hotel_115,214.72
guest_198,hotel_115,241.56
guest_199,hotel_115,197.64000000000001
guest_200,hotel_115,200.08
guest_201,hotel_115,197.64000000000001
guest_202,hotel_115,207.4
guest_203,hotel_115,219.6
guest_204,hotel_115,204.95999999999998
guest_205,hotel_115,219.6
guest_206,hotel_115,209.84
guest_207,hotel_115,197.64000000000001
guest_208,hotel_115,236.68
guest_209,hotel_115,222.04000000000002
guest_210,hotel_346,173.25
guest_211,hotel_346,175.0
guest_212,hotel_346,154.0
guest_213,hotel_346,175.0
guest_214,hotel_346,159.25
guest_215,hotel_346,171.5
guest_216,hotel_346,164.5
guest_217,hotel_346,164.5
guest_218,hotel_346,141.75
guest_219,hotel_346,159.25
guest_220,hotel_346,157.5
guest_221,hotel_346,148.75
guest_222,hotel_346,148.75
guest_223,hotel_346,143.5
guest_224,hotel_346,152.25
guest_225,hotel_346,148.75
guest_226,hotel_346,161.0
guest_227,hotel_346,168.0
guest_228,hotel_346,168.0
guest_229,hotel_100,129.60000000000002
guest_230,hotel_100,156.8
guest_231,hotel_100,150.39999999999998
guest_232,hotel_100,158.4
guest_233,hotel_100,158.4
guest_234,hotel_100,160.0
guest_235,hotel_100,131.20000000000002
guest_236,hotel_100,132.79999999999998
guest_237,hotel_100,150.39999999999998
guest_238,hotel_100,129.60000000000002
guest_239,hotel_100,132.79999999999998
guest_240,hotel_100,129.60000000000002
guest_241,hotel_100,145.6
guest_242,hotel_100,142.4
guest_243,hotel_100,155.2
guest_244,hotel_100,150.39999999999998
guest_245,hotel_100,153.6
guest_246,hotel_100,147.20000000000002
guest_247,hotel_100,145.6
guest_248,hotel_276,235.2
guest_249,hotel_276,198.45000000000002
guest_250,hotel_276,215.6
guest_251,hotel_276,205.79999999999998
guest_252,hotel_276,245.0
guest_253,hotel_276,235.2
guest_254,hotel_276,230.29999999999998
guest_255,hotel_276,213.15
guest_256,hotel_276,218.05
guest_257,hotel_276,240.1
guest_258,hotel_276,225.4
guest_259,hotel_276,222.95000000000002
guest_260,hotel_276,205.79999999999998
guest_261,hotel_276,208.25
guest_262,hotel_276,205.79999999999998
guest_263,hotel_276,213.15
guest_264,hotel_276,198.45000000000002
guest_265,hotel_276,237.65
guest_266,hotel_276,200.9
guest_267,hotel_303,156.8
guest_268,hotel_303,158.4
guest_269,hotel_303,140.8
guest_270,hotel_303,129.60000000000002
guest_271,hotel_303,147.20000000000002
guest_272,hotel_303,147.20000000000002
guest_273,hotel_303,132.79999999999998
guest_274,hotel_303,158.4
guest_275,hotel_303,155.2
guest_276,hotel_303,131.20000000000002
guest_277,hotel_303,158.4
guest_278,hotel_303,155.2
guest_279,hotel_303,137.6
guest_280,hotel_303,160.0
guest_281,hotel_303,140.8
guest_282,hotel_303,155.2
guest_283,hotel_303,145.6
guest_284,hotel_303,145.6
guest_285,hotel_303,139.2
guest_286,hotel_394,235.71
guest_287,hotel_394,258.99
guest_288,hotel_394,244.44
guest_289,hotel_394,288.09
guest_290,hotel_394,282.27
guest_291,hotel_394,291.0
guest_292,hotel_394,235.71
guest_293,hotel_394,250.26
guest_294,hotel_394,267.72
guest_295,hotel_394,276.45
guest_296,hotel_394,264.81
guest_297,hotel_394,258.99
guest_298,hotel_394,247.35
guest_299,hotel_394,285.18
guest_300,hotel_394,267.72
guest_301,hotel_394,276.45
guest_302,hotel_394,238.62
guest_303,hotel_394,253.17
guest_304,hotel_394,256.08
guest_305,hotel_11,198.88
guest_306,hotel_11,219.22
guest_307,hotel_11,205.66
guest_308,hotel_11,210.17999999999998
guest_309,hotel_11,203.4
guest_310,hotel_11,207.92000000000002
guest_311,hotel_11,223.74
guest_312,hotel_11,183.06
guest_313,hotel_11,216.95999999999998
guest_314,hotel_11,219.22
guest_315,hotel_11,192.1
guest_316,hotel_11,210.17999999999998
guest_317,hotel_11,183.06
guest_318,hotel_11,183.06
guest_319,hotel_11,205.66
guest_320,hotel_11,210.17999999999998
guest_321,hotel_11,205.66
guest_322,hotel_11,192.1
guest_323,hotel_11,212.44
guest_324,hotel_317,120.64999999999999
guest_325,hotel_317,118.10999999999999
guest_326,hotel_317,113.03
guest_327,hotel_317,107.95
guest_328,hotel_317,124.46
guest_329,hotel_317,106.67999999999999
guest_330,hotel_317,106.67999999999999
guest_331,hotel_317,115.57000000000001
guest_332,hotel_317,113.03
guest_333,hotel_317,105.41
guest_334,hotel_317,106.67999999999999
guest_335,hotel_317,116.84
guest_336,hotel_317,115.57000000000001
guest_337,hotel_317,121.92
guest_338,hotel_317,109.22
guest_339,hotel_317,123.19
guest_340,hotel_317,104.14000000000001
guest_341,hotel_317,114.3
guest_342,hotel_317,105.41
guest_343,hotel_356,201.76
guest_344,hotel_356,168.48000000000002
guest_345,hotel_356,197.6
guest_346,hotel_356,189.28
guest_347,hotel_356,180.96
guest_348,hotel_356,208.0
guest_349,hotel_356,176.79999999999998
guest_350,hotel_356,193.44
guest_351,hotel_356,172.64
guest_352,hotel_356,199.68
guest_353,hotel_356,197.6
guest_354,hotel_356,176.79999999999998
guest_355,hotel_356,193.44
guest_356,hotel_356,191.36
guest_357,hotel_356,201.76
guest_358,hotel_356,189.28
guest_359,hotel_356,201.76
guest_360,hotel_356,197.6
guest_361,hotel_56,167.66
guest_362,hotel_56,185.84
guest_363,hotel_56,187.85999999999999
guest_364,hotel_56,195.94
guest_365,hotel_56,167.66
guest_366,hotel_56,202.0
guest_367,hotel_56,197.96
guest_368,hotel_56,181.8
guest_369,hotel_56,189.88
guest_370,hotel_56,171.7
guest_371,hotel_56,175.74
guest_372,hotel_56,199.98
guest_373,hotel_56,167.66
guest_374,hotel_56,169.68
guest_375,hotel_56,175.74
guest_376,hotel_56,177.76
guest_377,hotel_56,169.68
guest_378,hotel_56,202.0
guest_379,hotel_344,88.2
guest_380,hotel_344,97.02
guest_381,hotel_344,80.36
guest_382,hotel_344,92.11999999999999
guest_383,hotel_344,80.36
guest_384,hotel_344,89.18
guest_385,hotel_344,79.38000000000001
guest_386,hotel_344,80.36
guest_387,hotel_344,97.02
guest_388,hotel_344,98.0
guest_389,hotel_344,89.18
guest_390,hotel_344,80.36
guest_391,hotel_344,89.18
guest_392,hotel_344,95.06
guest_393,hotel_344,85.26
guest_394,hotel_344,89.18
guest_395,hotel_344,95.06
guest_396,hotel_344,95.06
guest_397,hotel_126,184.32
guest_398,hotel_126,155.52
guest_399,hotel_126,155.52
guest_400,hotel_126,159.35999999999999
guest_401,hotel_126,172.8
guest_402,hotel_126,172.8
guest_403,hotel_126,167.04
guest_404,hotel_126,161.28
guest_405,hotel_126,155.52
guest_406,hotel_126,167.04
guest_407,hotel_126,165.12
guest_408,hotel_126,184.32
guest_409,hotel_126,159.35999999999999
guest_410,hotel_126,172.8
guest_411,hotel_126,190.07999999999998
guest_412,hotel_126,190.07999999999998
guest_413,hotel_126,188.16
guest_414,hotel_126,186.24
guest_415,hotel_59,116.0
guest_416,hotel_59,114.84
guest_417,hotel_59,113.67999999999999
guest_418,hotel_59,114.84
guest_419,hotel_59,107.88
guest_420,hotel_59,102.08
guest_421,hotel_59,105.56
guest_422,hotel_59,107.88
guest_423,hotel_59,112.52
guest_424,hotel_59,93.96000000000001
guest_425,hotel_59,110.19999999999999
guest_426,hotel_59,99.76
guest_427,hotel_59,100.92
guest_428,hotel_59,107.88
guest_429,hotel_59,103.24
guest_430,hotel_59,102.08
guest_431,hotel_59,100.92
guest_432,hotel_59,114.84
guest_433,hotel_32,142.76
guest_434,hotel_32,172.0
guest_435,hotel_32,168.56
guest_436,hotel_32,147.92
guest_437,hotel_32,147.92
guest_438,hotel_32,146.2
guest_439,hotel_32,165.12
guest_440,hotel_32,146.2
guest_441,hotel_32,142.76
guest_442,hotel_32,153.08
guest_443,hotel_32,156.52
guest_444,hotel_32,146.2
guest_445,hotel_32,163.4
guest_446,hotel_32,158.24
guest_447,hotel_32,142.76
guest_448,hotel_32,149.64
guest_449,hotel_32,158.24
guest_450,hotel_32,151.36
guest_451,hotel_144,57.82
guest_452,hotel_144,57.23
guest_453,hotel_144,55.459999999999994
guest_454,hotel_144,49.559999999999995
guest_455,hotel_144,56.05
guest_456,hotel_144,51.92
guest_457,hotel_144,48.97
guest_458,hotel_144,53.690000000000005
guest_459,hotel_144,51.33
guest_460,hotel_144,48.97
guest_461,hotel_144,54.28
guest_462,hotel_144,52.51
guest_463,hotel_144,54.87
guest_464,hotel_144,50.15
guest_465,hotel_144,53.690000000000005
guest_466,hotel_144,58.41
guest_467,hotel_144,56.64
guest_468,hotel_144,59.0
guest_469,hotel_142,129.05
guest_470,hotel_142,142.1
guest_471,hotel_142,133.4
guest_472,hotel_142,139.2
guest_473,hotel_142,134.85
guest_474,hotel_142,127.6
guest_475,hotel_142,123.25
guest_476,hotel_142,139.2
guest_477,hotel_142,143.55
guest_478,hotel_142,120.35
guest_479,hotel_142,121.8
guest_480,hotel_142,129.05
guest_481,hotel_142,143.55
guest_482,hotel_142,137.75
guest_483,hotel_142,139.2
guest_484,hotel_142,129.05
guest_485,hotel_142,118.9
guest_486,hotel_142,143.55
guest_487,hotel_323,128.8
guest_488,hotel_323,131.6
guest_489,hotel_323,140.0
guest_490,hotel_323,121.8
guest_491,hotel_323,130.2
guest_492,hotel_323,135.79999999999998
guest_493,hotel_323,113.4
guest_494,hotel_323,126.0
guest_495,hotel_323,120.39999999999999
guest_496,hotel_323,137.2
guest_497,hotel_323,130.2
guest_498,hotel_323,121.8
guest_499,hotel_323,127.4
guest_500,hotel_323,120.39999999999999
guest_501,hotel_323,117.6
guest_502,hotel_323,137.2
guest_503,hotel_323,131.6
guest_504,hotel_323,124.60000000000001
guest_505,hotel_328,167.7
guest_506,hotel_328,165.75
guest_507,hotel_328,187.2
guest_508,hotel_328,169.65
guest_509,hotel_328,191.1
guest_510,hotel_328,189.15
guest_511,hotel_328,189.15
guest_512,hotel_328,171.6
guest_513,hotel_328,195.0
guest_514,hotel_328,185.25
guest_515,hotel_328,165.75
guest_516,hotel_328,195.0
guest_517,hotel_328,175.5
guest_518,hotel_328,165.75
guest_519,hotel_328,173.55
guest_520,hotel_328,193.05
guest_521,hotel_328,157.95000000000002
guest_522,hotel_328,169.65
guest_523,hotel_313,172.01999999999998
guest_524,hotel_313,161.04
guest_525,hotel_313,170.19
guest_526,hotel_313,150.06
guest_527,hotel_313,166.53
guest_528,hotel_313,151.89
guest_529,hotel_313,168.36
guest_530,hotel_313,150.06
guest_531,hotel_313,175.68
guest_532,hotel_313,157.38
guest_533,hotel_313,175.68
guest_534,hotel_313,166.53
guest_535,hotel_313,170.19
guest_536,hotel_313,159.21
guest_537,hotel_313,161.04
guest_538,hotel_313,183.0
guest_539,hotel_313,148.23000000000002
guest_540,hotel_313,179.34
guest_541,hotel_278,270.63
guest_542,hotel_278,279.0
guest_543,hotel_278,234.35999999999999
guest_544,hotel_278,256.68
guest_545,hotel_278,248.31
guest_546,hotel_278,279.0
guest_547,hotel_278,276.21
guest_548,hotel_278,267.84
guest_549,hotel_278,279.0
guest_550,hotel_278,248.31
guest_551,hotel_278,265.05
guest_552,hotel_278,276.21
guest_553,hotel_278,270.63
guest_554,hotel_278,259.46999999999997
guest_555,hotel_278,231.57
guest_556,hotel_278,234.35999999999999
guest_557,hotel_278,270.63
guest_558,hotel_278,276.21
guest_559,hotel_266,167.31
guest_560,hotel_266,169.0
guest_561,hotel_266,169.0
guest_562,hotel_266,160.54999999999998
guest_563,hotel_266,143.65
guest_564,hotel_266,153.79
guest_565,hotel_266,143.65
guest_566,hotel_266,148.72
guest_567,hotel_266,163.93
guest_568,hotel_266,158.85999999999999
guest_569,hotel_266,155.48000000000002
guest_570,hotel_266,163.93
guest_571,hotel_266,160.54999999999998
guest_572,hotel_266,140.26999999999998
guest_573,hotel_266,158.85999999999999
guest_574,hotel_266,162.23999999999998
guest_575,hotel_266,152.1
guest_576,hotel_266,165.62
guest_577,hotel_264,151.47
guest_578,hotel_264,149.94
guest_579,hotel_264,125.46000000000001
guest_580,hotel_264,136.17000000000002
guest_581,hotel_264,131.57999999999998
guest_582,hotel_264,139.23000000000002
guest_583,hotel_264,137.70000000000002
guest_584,hotel_264,125.46000000000001
guest_585,hotel_264,139.23000000000002
guest_586,hotel_264,142.29
guest_587,hotel_264,130.04999999999998
guest_588,hotel_264,143.82
guest_589,hotel_264,140.76000000000002
guest_590,hotel_264,146.88
guest_591,hotel_264,126.99
guest_592,hotel_264,123.93
guest_593,hotel_264,134.64000000000001
guest_594,hotel_264,134.64000000000001
guest_595,hotel_4,155.43
guest_596,hotel_4,155.43
guest_597,hotel_4,131.88
guest_598,hotel_4,147.57999999999998
guest_599,hotel_4,131.88
guest_600,hotel_4,130.31
guest_601,hotel_4,138.16
guest_602,hotel_4,157.0
guest_603,hotel_4,152.29
guest_604,hotel_4,146.01
guest_605,hotel_4,141.3
guest_606,hotel_4,157.0
guest_607,hotel_4,146.01
guest_608,hotel_4,141.3
guest_609,hotel_4,149.15
guest_610,hotel_4,155.43
guest_611,hotel_4,155.43
guest_612,hotel_4,150.72
guest_613,hotel_392,172.20000000000002
guest_614,hotel_392,186.9
guest_615,hotel_392,184.8
guest_616,hotel_392,172.20000000000002
guest_617,hotel_392,184.8
guest_618,hotel_392,191.1
guest_619,hotel_392,201.6
guest_620,hotel_392,201.6
guest_621,hotel_392,186.9
guest_622,hotel_392,201.6
guest_623,hotel_392,205.79999999999998
guest_624,hotel_392,170.10000000000002
guest_625,hotel_392,174.29999999999998
guest_626,hotel_392,172.20000000000002
guest_627,hotel_392,178.5
guest_628,hotel_392,210.0
guest_629,hotel_392,170.10000000000002
guest_630,hotel_392,172.20000000000002
guest_631,hotel_2,79.12
guest_632,hotel_2,85.55999999999999
guest_633,hotel_2,89.24
guest_634,hotel_2,75.44000000000001
guest_635,hotel_2,85.55999999999999
guest_636,hotel_2,85.55999999999999
guest_637,hotel_2,85.55999999999999
guest_638,hotel_2,89.24
guest_639,hotel_2,81.88
guest_640,hotel_2,80.04
guest_641,hotel_2,89.24
guest_642,hotel_2,81.88
guest_643,hotel_2,74.52000000000001
guest_644,hotel_2,87.39999999999999
guest_645,hotel_2,80.04
guest_646,hotel_2,83.72
guest_647,hotel_2,78.2
guest_648,hotel_2,75.44000000000001
guest_649,hotel_189,63.51
guest_650,hotel_189,73.0
guest_651,hotel_189,61.32
guest_652,hotel_189,63.51
guest_653,hotel_189,59.13
guest_654,hotel_189,59.86000000000001
guest_655,hotel_189,70.81
guest_656,hotel_189,67.16
guest_657,hotel_189,67.16
guest_658,hotel_189,71.53999999999999
guest_659,hotel_189,61.32
guest_660,hotel_189,62.05
guest_661,hotel_189,62.78
guest_662,hotel_189,69.35
guest_663,hotel_189,67.16
guest_664,hotel_189,68.61999999999999
guest_665,hotel_189,70.81
guest_666,hotel_189,67.16
guest_667,hotel_305,68.82
guest_668,hotel_305,73.26
guest_669,hotel_305,73.26
guest_670,hotel_305,66.60000000000001
guest_671,hotel_305,64.38
guest_672,hotel_305,65.86
guest_673,hotel_305,71.78
guest_674,hotel_305,71.78
guest_675,hotel_305,72.52
guest_676,hotel_305,68.82
guest_677,hotel_305,68.82
guest_678,hotel_305,68.82
guest_679,hotel_305,70.3
guest_680,hotel_305,74.0
guest_681,hotel_305,68.82
guest_682,hotel_305,61.419999999999995
guest_683,hotel_305,61.419999999999995
guest_684,hotel_305,73.26
guest_685,hotel_173,82.45
guest_686,hotel_173,95.06
guest_687,hotel_173,95.06
guest_688,hotel_173,95.06
guest_689,hotel_173,80.50999999999999
guest_690,hotel_173,83.42
guest_691,hotel_173,79.54
guest_692,hotel_173,84.39
guest_693,hotel_173,85.36
guest_694,hotel_173,97.0
guest_695,hotel_173,84.39
guest_696,hotel_173,84.39
guest_697,hotel_173,90.21
guest_698,hotel_173,83.42
guest_699,hotel_173,97.0
guest_700,hotel_173,80.50999999999999
guest_701,hotel_173,96.03
guest_702,hotel_173,97.0
guest_703,hotel_277,227.61
guest_704,hotel_277,247.28
guest_705,hotel_277,250.09
guest_706,hotel_277,264.14
guest_707,hotel_277,230.42000000000002
guest_708,hotel_277,255.71
guest_709,hotel_277,266.95
guest_710,hotel_277,278.19
guest_711,hotel_277,266.95
guest_712,hotel_277,275.38
guest_713,hotel_277,266.95
guest_714,hotel_277,264.14
guest_715,hotel_277,236.04
guest_716,hotel_277,236.04
guest_717,hotel_277,261.33
guest_718,hotel_277,230.42000000000002
guest_719,hotel_277,278.19
guest_720,hotel_277,247.28
guest_721,hotel_374,158.4
guest_722,hotel_374,147.84
guest_723,hotel_374,147.84
guest_724,hotel_374,146.07999999999998
guest_725,hotel_374,153.12
guest_726,hotel_374,154.88
guest_727,hotel_374,167.2
guest_728,hotel_374,144.32000000000002
guest_729,hotel_374,144.32000000000002
guest_730,hotel_374,149.6
guest_731,hotel_374,154.88
guest_732,hotel_374,142.56
guest_733,hotel_374,158.4
guest_734,hotel_374,153.12
guest_735,hotel_374,158.4
guest_736,hotel_374,172.48
guest_737,hotel_374,174.24
guest_738,hotel_374,165.44
guest_739,hotel_372,170.51999999999998
guest_740,hotel_372,176.60999999999999
guest_741,hotel_372,186.76000000000002
guest_742,hotel_372,182.70000000000002
guest_743,hotel_372,182.70000000000002
guest_744,hotel_372,188.79
guest_745,hotel_372,172.54999999999998
guest_746,hotel_372,188.79
guest_747,hotel_372,180.67000000000002
guest_748,hotel_372,172.54999999999998
guest_749,hotel_372,198.94
guest_750,hotel_372,180.67000000000002
guest_751,hotel_372,190.82
guest_752,hotel_372,172.54999999999998
guest_753,hotel_372,192.85
guest_754,hotel_372,184.73000000000002
guest_755,hotel_372,170.51999999999998
guest_756,hotel_372,172.54999999999998
guest_757,hotel_39,263.03999999999996
guest_758,hotel_39,265.78
guest_759,hotel_39,243.86
guest_760,hotel_39,265.78
guest_761,hotel_39,238.38
guest_762,hotel_39,263.03999999999996
guest_763,hotel_39,224.68
guest_764,hotel_39,230.16
guest_765,hotel_39,232.9
guest_766,hotel_39,230.16
guest_767,hotel_39,274.0
guest_768,hotel_39,265.78
guest_769,hotel_39,252.08
guest_770,hotel_39,257.56
guest_771,hotel_39,268.52
guest_772,hotel_39,232.9
guest_773,hotel_39,249.34
guest_774,hotel_39,254.82
guest_775,hotel_17,117.36999999999999
guest_776,hotel_17,108.9
guest_777,hotel_17,111.32000000000001
guest_778,hotel_17,104.06
guest_779,hotel_17,117.36999999999999
guest_780,hotel_17,121.0
guest_781,hotel_17,114.94999999999999
guest_782,hotel_17,117.36999999999999
guest_783,hotel_17,116.16
guest_784,hotel_17,105.27
guest_785,hotel_17,108.9
guest_786,hotel_17,99.22000000000001
guest_787,hotel_17,105.27
guest_788,hotel_17,116.16
guest_789,hotel_17,105.27
guest_790,hotel_17,107.69
guest_791,hotel_17,105.27
guest_792,hotel_17,121.0
guest_793,hotel_12,210.56
guest_794,hotel_12,217.28
guest_795,hotel_12,181.44
guest_796,hotel_12,188.16
guest_797,hotel_12,221.76
guest_798,hotel_12,194.88
guest_799,hotel_12,212.79999999999998
guest_800,hotel_12,194.88
guest_801,hotel_12,188.16
guest_802,hotel_12,194.88
guest_803,hotel_12,194.88
guest_804,hotel_12,188.16
guest_805,hotel_12,208.32
guest_806,hotel_12,206.08
guest_807,hotel_12,221.76
guest_808,hotel_12,206.08
guest_809,hotel_12,199.36
guest_810,hotel_12,201.6
guest_811,hotel_90,76.5
guest_812,hotel_90,85.0
guest_813,hotel_90,78.2
guest_814,hotel_90,69.7
guest_815,hotel_90,79.05
guest_816,hotel_90,69.7
guest_817,hotel_90,80.75
guest_818,hotel_90,81.6
guest_819,hotel_90,81.6
guest_820,hotel_90,68.85000000000001
guest_821,hotel_90,75.65
guest_822,hotel_90,84.15
guest_823,hotel_90,84.15
guest_824,hotel_90,77.35000000000001
guest_825,hotel_90,72.25
guest_826,hotel_90,73.95
guest_827,hotel_90,77.35000000000001
guest_828,hotel_110,128.8
guest_829,hotel_110,127.4
guest_830,hotel_110,130.2
guest_831,hotel_110,123.2
guest_832,hotel_110,135.79999999999998
guest_833,hotel_110,133.0
guest_834,hotel_110,134.4
guest_835,hotel_110,137.2
guest_836,hotel_110,113.4
guest_837,hotel_110,140.0
guest_838,hotel_110,127.4
guest_839,hotel_110,124.60000000000001
guest_840,hotel_110,121.8
guest_841,hotel_110,135.79999999999998
guest_842,hotel_110,124.60000000000001
guest_843,hotel_110,113.4
guest_844,hotel_110,133.0
guest_845,hotel_143,191.89999999999998
guest_846,hotel_143,163.62
guest_847,hotel_143,187.85999999999999
guest_848,hotel_143,187.85999999999999
guest_849,hotel_143,165.64000000000001
guest_850,hotel_143,193.92
guest_851,hotel_143,191.89999999999998
guest_852,hotel_143,189.88
guest_853,hotel_143,179.78
guest_854,hotel_143,187.85999999999999
guest_855,hotel_143,177.76
guest_856,hotel_143,179.78
guest_857,hotel_143,195.94
guest_858,hotel_143,167.66
guest_859,hotel_143,193.92
guest_860,hotel_143,177.76
guest_861,hotel_143,187.85999999999999
guest_862,hotel_105,118.8
guest_863,hotel_105,124.08
guest_864,hotel_105,132.0
guest_865,hotel_105,130.68
guest_866,hotel_105,112.2
guest_867,hotel_105,122.75999999999999
guest_868,hotel_105,132.0
guest_869,hotel_105,122.75999999999999
guest_870,hotel_105,121.44000000000001
guest_871,hotel_105,117.48
guest_872,hotel_105,128.04
guest_873,hotel_105,128.04
guest_874,hotel_105,129.35999999999999
guest_875,hotel_105,126.72
guest_876,hotel_105,130.68
guest_877,hotel_105,118.8
guest_878,hotel_105,130.68
guest_879,hotel_25,204.48
guest_880,hotel_25,187.44
