guest_id,hotel_id,final_price
guest_2428,hotel_120,64.67999999999999
guest_1440,hotel_49,40.5
guest_2282,hotel_65,196.62
guest_2286,hotel_353,169.42
guest_2969,hotel_99,158.95
guest_3935,hotel_309,109.8
guest_2814,hotel_256,79.38000000000001
guest_1376,hotel_273,62.04
guest_3153,hotel_78,138.57
guest_1028,hotel_236,126.15
guest_594,hotel_62,135.52
guest_2506,hotel_26,50.050000000000004
guest_1627,hotel_315,201.11
guest_2103,hotel_206,157.07999999999998
guest_2426,hotel_193,155.73
guest_2603,hotel_124,229.5
guest_1320,hotel_66,222.75
guest_3352,hotel_54,197.54
guest_3075,hotel_344,84.28
guest_1304,hotel_131,221.76
guest_3038,hotel_296,81.9
guest_221,hotel_291,90.95
guest_895,hotel_281,136.95
guest_2780,hotel_306,203.0
guest_3090,hotel_70,74.8
guest_3694,hotel_13,164.34
guest_3003,hotel_136,134.45999999999998
guest_2550,hotel_26,53.9
guest_1669,hotel_98,174.87
guest_3184,hotel_314,243.76
guest_1709,hotel_322,222.13
guest_2200,hotel_42,113.16000000000001
guest_675,hotel_209,228.34
guest_2344,hotel_47,47.52
guest_2714,hotel_152,149.04000000000002
guest_1733,hotel_375,262.64
guest_3311,hotel_220,147.86999999999998
guest_2632,hotel_334,72.21
guest_954,hotel_226,142.76
guest_2304,hotel_360,71.25
guest_1164,hotel_144,47.790000000000006
guest_3432,hotel_119,183.95999999999998
guest_137,hotel_85,243.19
guest_1881,hotel_297,242.73
guest_2137,hotel_333,139.4
guest_1971,hotel_107,233.23
guest_207,hotel_380,234.9
guest_1611,hotel_107,272.57
guest_1123,hotel_41,267.9
guest_113,hotel_379,249.85
guest_798,hotel_198,73.08
guest_3255,hotel_84,213.75
guest_3364,hotel_364,158.4
guest_52,hotel_152,160.38
guest_2378,hotel_209,228.34
guest_2544,hotel_291,93.09
guest_147,hotel_205,166.53
guest_3796,hotel_152,152.28
guest_3026,hotel_296,85.53999999999999
guest_1594,hotel_330,79.67999999999999
guest_160,hotel_131,216.72
guest_2883,hotel_73,227.92
guest_3915,hotel_51,117.6
guest_1631,hotel_78,135.59
guest_2873,hotel_297,258.39
guest_2650,hotel_395,208.89
guest_2515,hotel_295,61.56
guest_2795,hotel_288,113.39999999999999
guest_2329,hotel_28,99.84
guest_906,hotel_259,192.72
guest_1556,hotel_391,168.0
guest_388,hotel_256,98.0
guest_1083,hotel_319,255.76000000000002
guest_2243,hotel_112,74.62
guest_2894,hotel_144,48.97
guest_2854,hotel_10,195.36
guest_3253,hotel_133,185.22
guest_3323,hotel_27,251.16
guest_2517,hotel_277,241.66
guest_1548,hotel_69,218.5
guest_1695,hotel_359,143.44
guest_864,hotel_120,66.0
guest_2483,hotel_221,159.57000000000002
guest_3605,hotel_301,52.0
guest_2194,hotel_25,195.96
guest_718,hotel_296,74.62
guest_2655,hotel_256,85.26
guest_3,hotel_203,111.6
guest_1335,hotel_331,195.88
guest_2386,hotel_254,207.9
guest_1058,hotel_83,168.48000000000002
guest_1342,hotel_144,47.790000000000006
guest_3946,hotel_158,114.84
guest_1510,hotel_244,140.14
guest_2897,hotel_144,50.74
guest_2245,hotel_288,110.7
guest_310,hotel_33,99.36
guest_183,hotel_206,155.20999999999998
guest_1461,hotel_368,231.57
guest_2198,hotel_189,61.32
guest_3900,hotel_231,262.2
guest_995,hotel_357,154.88
guest_3108,hotel_136,153.9
guest_3734,hotel_191,240.0
guest_870,hotel_66,207.0
guest_2016,hotel_397,64.6
guest_2486,hotel_29,127.6
guest_1395,hotel_140,199.92
guest_779,hotel_28,100.88
guest_1103,hotel_202,285.12
guest_1895,hotel_316,162.69
guest_3259,hotel_140,167.28
guest_1087,hotel_207,117.76
guest_1162,hotel_84,193.5
guest_2314,hotel_204,92.07
guest_1027,hotel_390,161.7
guest_2717,hotel_164,248.82
guest_677,hotel_171,155.31
guest_3659,hotel_158,122.75999999999999
guest_1618,hotel_195,80.84
guest_1906,hotel_102,59.86000000000001
guest_2529,hotel_153,76.5
guest_2622,hotel_119,199.29000000000002
guest_3332,hotel_264,153.0
guest_2527,hotel_66,222.75
guest_2423,hotel_61,147.57999999999998
guest_1263,hotel_283,71.0
guest_3750,hotel_156,225.72
guest_2224,hotel_74,225.18
guest_880,hotel_383,156.64000000000001
guest_269,hotel_283,62.48
guest_1544,hotel_186,146.61
guest_156,hotel_70,79.89999999999999
guest_452,hotel_42,119.31
guest_2222,hotel_69,197.79999999999998
guest_340,hotel_52,127.92000000000002
guest_3754,hotel_368,214.14
guest_2218,hotel_177,78.21
guest_3925,hotel_352,242.88
guest_139,hotel_369,117.04
guest_3967,hotel_120,56.76
guest_3529,hotel_222,203.28
guest_3732,hotel_149,250.20000000000002
guest_3492,hotel_196,82.56
guest_547,hotel_296,90.09
guest_1894,hotel_116,109.64999999999999
guest_3404,hotel_221,183.20999999999998
guest_942,hotel_5,280.12
guest_3389,hotel_229,226.32000000000002
guest_2958,hotel_356,208.0
guest_2744,hotel_160,59.84
guest_103,hotel_5,274.16
guest_934,hotel_122,161.99
guest_1606,hotel_56,175.74
guest_3851,hotel_55,195.21
guest_1328,hotel_5,271.18
guest_235,hotel_144,48.38
guest_981,hotel_3,133.95
guest_3764,hotel_265,219.95
guest_1941,hotel_344,97.02
guest_1167,hotel_101,145.36
guest_1331,hotel_140,175.44
guest_1527,hotel_389,86.24
guest_2336,hotel_140,179.52
guest_3756,hotel_142,117.45
guest_2504,hotel_84,211.5
guest_3570,hotel_211,82.62
guest_1187,hotel_82,256.41
guest_1096,hotel_85,243.19
guest_3017,hotel_184,262.24
guest_487,hotel_223,267.72
guest_162,hotel_233,250.20000000000002
guest_736,hotel_288,132.3
guest_494,hotel_235,122.4
guest_1275,hotel_233,261.32
guest_2381,hotel_211,82.62
guest_2071,hotel_266,145.34
guest_329,hotel_224,63.839999999999996
guest_514,hotel_388,271.7
guest_253,hotel_400,139.2
guest_2961,hotel_81,236.88
guest_844,hotel_96,197.6
guest_2424,hotel_311,245.41
guest_598,hotel_279,68.61999999999999
guest_2535,hotel_53,49.84
guest_3320,hotel_138,197.16
guest_2316,hotel_236,131.95000000000002
guest_3602,hotel_180,206.08
guest_3126,hotel_362,176.3
guest_2389,hotel_105,125.39999999999999
guest_2013,hotel_315,205.52999999999997
guest_1497,hotel_18,246.82
guest_210,hotel_383,176.22
guest_2374,hotel_81,234.35999999999999
guest_1858,hotel_116,121.25999999999999
guest_462,hotel_251,97.01
guest_2822,hotel_213,238.07999999999998
guest_2268,hotel_101,137.46
guest_96,hotel_389,87.22
guest_567,hotel_107,272.57
guest_3677,hotel_83,168.48000000000002
guest_1175,hotel_373,261.0
guest_1735,hotel_153,72.9
guest_202,hotel_2,78.2
guest_2785,hotel_154,228.42
guest_1746,hotel_66,198.0
guest_1481,hotel_137,74.52000000000001
guest_1679,hotel_268,72.27
guest_2044,hotel_29,137.75
guest_3452,hotel_36,191.07
guest_3524,hotel_5,280.12
guest_298,hotel_237,211.65
guest_209,hotel_204,84.63000000000001
guest_2134,hotel_264,123.93
guest_1230,hotel_226,162.68
guest_1023,hotel_191,217.5
guest_140,hotel_386,164.65
guest_2086,hotel_349,112.56
guest_1794,hotel_322,201.52
guest_71,hotel_127,256.68
guest_1967,hotel_116,114.81
guest_3336,hotel_134,61.410000000000004
guest_85,hotel_336,206.8
guest_1992,hotel_169,232.06000000000003
guest_1891,hotel_158,122.75999999999999
guest_1357,hotel_107,272.57
guest_2838,hotel_269,114.3
guest_1838,hotel_305,66.60000000000001
guest_3453,hotel_79,61.50000000000001
guest_77,hotel_236,130.5
guest_3876,hotel_385,223.44
guest_3554,hotel_84,225.0
guest_1313,hotel_93,250.8
guest_2494,hotel_347,187.92
guest_3762,hotel_249,53.58
guest_3962,hotel_115,229.35999999999999
guest_65,hotel_198,74.76
guest_3923,hotel_209,188.73000000000002
guest_1834,hotel_224,72.2
guest_2267,hotel_215,107.73
guest_266,hotel_240,175.48000000000002
guest_2904,hotel_332,239.07999999999998
guest_757,hotel_268,70.08
guest_3451,hotel_136,145.8
guest_1298,hotel_343,203.98
guest_1795,hotel_96,208.0
guest_3456,hotel_179,157.32
guest_3237,hotel_291,88.81
guest_1636,hotel_147,248.49
guest_3458,hotel_263,218.4
guest_1341,hotel_269,127.0
guest_3828,hotel_263,257.4
guest_3143,hotel_46,188.32
guest_1776,hotel_209,226.01
guest_558,hotel_377,165.33
guest_1221,hotel_399,241.4
guest_1549,hotel_311,245.41
guest_800,hotel_118,157.47
guest_1447,hotel_126,163.2
guest_328,hotel_197,122.5
guest_2414,hotel_370,201.52
guest_2560,hotel_101,148.51999999999998
guest_1113,hotel_261,194.36999999999998
guest_3959,hotel_397,63.919999999999995
guest_66,hotel_272,153.0
guest_3697,hotel_77,73.92
guest_1749,hotel_332,261.32
guest_189,hotel_29,143.55
guest_105,hotel_87,218.12
guest_863,hotel_20,172.01999999999998
guest_622,hotel_301,49.92
guest_1329,hotel_236,139.2
guest_982,hotel_326,229.68
guest_2107,hotel_50,178.88
guest_662,hotel_245,275.5
guest_3805,hotel_40,88.2
guest_2435,hotel_233,269.65999999999997
guest_3604,hotel_143,202.0
guest_3977,hotel_329,212.71
guest_3370,hotel_85,275.41999999999996
guest_683,hotel_20,151.89
guest_1689,hotel_116,105.78
guest_1531,hotel_260,193.06
guest_2287,hotel_207,110.08
guest_3819,hotel_285,197.6
guest_822,hotel_324,286.11
guest_2833,hotel_323,127.4
guest_3960,hotel_177,77.42
guest_2027,hotel_7,60.72
guest_3792,hotel_335,158.1
guest_3469,hotel_364,167.2
guest_3715,hotel_45,94.05
guest_1217,hotel_182,146.07999999999998
guest_151,hotel_199,225.6
guest_1049,hotel_174,59.040000000000006
guest_2364,hotel_126,163.2
guest_3713,hotel_184,244.36
guest_238,hotel_45,76.95
guest_2342,hotel_159,206.91
guest_2919,hotel_297,211.41000000000003
guest_1975,hotel_171,155.31
guest_2450,hotel_80,193.59
guest_3179,hotel_375,227.79999999999998
guest_3860,hotel_341,256.28
guest_1474,hotel_287,134.4
guest_1389,hotel_380,287.1
guest_59,hotel_308,220.58
guest_1438,hotel_318,138.7
guest_1608,hotel_312,254.54
guest_3281,hotel_21,207.76
guest_2140,hotel_398,93.84
guest_1974,hotel_105,106.92
guest_2711,hotel_225,241.96
guest_3572,hotel_135,55.44
guest_704,hotel_70,74.8
guest_2301,hotel_231,262.2
guest_324,hotel_121,53.199999999999996
guest_3479,hotel_26,52.25
guest_1436,hotel_47,47.52
guest_3301,hotel_350,49.28
guest_897,hotel_279,61.32
guest_600,hotel_386,153.54999999999998
guest_1492,hotel_277,258.52000000000004
guest_2671,hotel_196,94.08
guest_1104,hotel_231,253.65
guest_2460,hotel_62,154.0
guest_2398,hotel_330,78.85
guest_1561,hotel_331,228.92
guest_3984,hotel_396,171.72
guest_2413,hotel_121,46.48
guest_1332,hotel_306,192.85
guest_495,hotel_295,65.36
guest_1437,hotel_12,185.92
guest_1964,hotel_126,157.44
guest_3324,hotel_342,139.0
guest_3642,hotel_321,50.22
guest_3567,hotel_80,215.1
guest_1614,hotel_280,70.2
guest_441,hotel_151,151.89
guest_1640,hotel_156,193.79999999999998
guest_3542,hotel_82,220.15
guest_420,hotel_35,118.8
guest_3345,hotel_320,54.879999999999995
guest_164,hotel_179,140.22
guest_3419,hotel_124,255.0
guest_1926,hotel_258,177.65
guest_1681,hotel_378,176.54
guest_1734,hotel_277,236.04
guest_2815,hotel_266,153.79
guest_3651,hotel_164,260.26
guest_2981,hotel_359,159.74
guest_3625,hotel_321,45.36
guest_1798,hotel_389,89.18
guest_3555,hotel_354,44.72
guest_1369,hotel_67,179.27
guest_943,hotel_38,113.39999999999999
guest_3335,hotel_226,137.78
guest_2049,hotel_385,221.16
guest_1380,hotel_153,87.3
guest_2277,hotel_317,120.64999999999999
guest_786,hotel_131,206.64000000000001
guest_3477,hotel_112,72.98
guest_2803,hotel_355,226.32000000000002
guest_435,hotel_278,273.42
guest_3568,hotel_156,200.64000000000001
guest_2155,hotel_5,274.16
guest_1106,hotel_324,283.21999999999997
guest_1995,hotel_180,219.51999999999998
guest_3001,hotel_287,148.79999999999998
guest_2546,hotel_323,135.79999999999998
guest_2805,hotel_18,258.3
guest_1898,hotel_95,260.77
guest_1530,hotel_54,218.96
guest_31,hotel_169,234.89
guest_2084,hotel_211,100.98
guest_3571,hotel_49,46.0
guest_773,hotel_316,170.17000000000002
guest_3647,hotel_241,76.25999999999999
guest_1924,hotel_303,140.8
guest_433,hotel_7,57.269999999999996
guest_1323,hotel_54,192.78
guest_2559,hotel_113,105.92999999999999
guest_847,hotel_231,265.04999999999995
guest_1379,hotel_340,218.70000000000002
guest_912,hotel_95,246.12
guest_2004,hotel_348,158.65
guest_3501,hotel_400,126.15
guest_460,hotel_69,190.89999999999998
guest_1439,hotel_113,99.50999999999999
guest_211,hotel_256,98.0
guest_3482,hotel_24,50.879999999999995
guest_836,hotel_368,201.69000000000003
guest_1451,hotel_167,53.35
guest_3891,hotel_209,209.70000000000002
guest_688,hotel_22,59.78
guest_544,hotel_122,153.64000000000001
guest_1302,hotel_104,71.53999999999999
guest_1900,hotel_168,250.32
guest_1810,hotel_154,235.70999999999998
guest_1314,hotel_189,59.13
guest_2933,hotel_197,125.0
guest_2125,hotel_231,279.3
guest_2694,hotel_188,200.85999999999999
guest_3297,hotel_391,192.0
guest_3506,hotel_259,186.15
guest_1294,hotel_48,236.70000000000002
guest_170,hotel_340,230.85
guest_1939,hotel_190,49.5
guest_1739,hotel_165,83.64
guest_382,hotel_131,236.88
guest_3215,hotel_400,130.5
guest_3717,hotel_72,250.47
guest_834,hotel_387,81.6
guest_2792,hotel_300,206.91
guest_125,hotel_274,146.08
guest_120,hotel_180,203.84
guest_2924,hotel_372,176.60999999999999
guest_3070,hotel_170,91.14
guest_557,hotel_260,191.09
guest_383,hotel_4,128.74
guest_321,hotel_166,214.76000000000002
guest_899,hotel_335,159.79999999999998
guest_1617,hotel_99,187.0
guest_1319,hotel_179,152.19
guest_3788,hotel_306,170.51999999999998
guest_3047,hotel_350,50.4
guest_3543,hotel_28,93.60000000000001
guest_1214,hotel_197,115.0
guest_1615,hotel_334,75.53
guest_1091,hotel_170,84.63000000000001
guest_1346,hotel_78,147.51
guest_279,hotel_197,107.5
guest_3947,hotel_328,167.7
guest_291,hotel_377,167.0
guest_2787,hotel_161,156.33
guest_242,hotel_133,168.21
guest_2701,hotel_80,203.15
guest_2950,hotel_117,273.54
guest_2376,hotel_387,74.8
guest_2612,hotel_372,182.70000000000002
guest_3590,hotel_325,207.76
guest_468,hotel_246,127.0
guest_3559,hotel_39,249.34
guest_2216,hotel_382,118.3
guest_3759,hotel_94,106.39999999999999
guest_1673,hotel_292,120.0
guest_3013,hotel_11,216.95999999999998
guest_2142,hotel_270,223.86
guest_900,hotel_80,222.26999999999998
guest_710,hotel_384,124.74
guest_3467,hotel_63,240.7
guest_475,hotel_83,176.79999999999998
guest_2466,hotel_174,62.64
guest_2467,hotel_16,90.9
guest_3205,hotel_334,68.06
guest_1764,hotel_22,50.629999999999995
guest_790,hotel_390,146.85
guest_2111,hotel_360,74.25
guest_3278,hotel_187,197.8
guest_359,hotel_117,273.54
guest_2984,hotel_196,83.52
guest_3406,hotel_339,72.52
guest_2461,hotel_202,282.24
guest_1978,hotel_254,217.14
guest_3397,hotel_10,199.8
guest_305,hotel_295,66.88
guest_1876,hotel_116,110.94
guest_348,hotel_255,182.0
guest_69,hotel_167,48.4
guest_1537,hotel_152,152.28
guest_3645,hotel_317,123.19
guest_369,hotel_7,64.86
guest_687,hotel_62,150.92
guest_670,hotel_86,104.4
guest_234,hotel_89,200.0
guest_562,hotel_169,268.84999999999997
guest_3809,hotel_190,48.5
guest_3508,hotel_316,187.0
guest_575,hotel_337,67.5
guest_741,hotel_242,52.440000000000005
guest_2922,hotel_257,209.25
guest_3614,hotel_294,121.8
guest_3083,hotel_400,127.6
guest_3956,hotel_229,218.94
guest_2406,hotel_302,251.98
guest_2870,hotel_355,223.86
guest_1507,hotel_321,48.6
guest_826,hotel_110,121.8
guest_1378,hotel_290,154.56
guest_1845,hotel_377,143.62
guest_368,hotel_380,261.0
guest_3194,hotel_206,168.3
guest_2150,hotel_232,186.01
guest_179,hotel_162,239.94
guest_3588,hotel_97,233.28000000000003
guest_2233,hotel_198,78.11999999999999
guest_3735,hotel_357,165.44
guest_129,hotel_348,150.3
guest_2271,hotel_160,56.44
guest_3140,hotel_262,57.12
guest_251,hotel_195,78.96
guest_22,hotel_31,184.14
guest_389,hotel_106,270.27
guest_1062,hotel_170,79.98
guest_3574,hotel_290,172.95999999999998
guest_1767,hotel_363,198.72
guest_1463,hotel_274,144.42
guest_312,hotel_346,141.75
guest_1465,hotel_364,146.07999999999998
guest_3391,hotel_281,155.1
guest_1392,hotel_88,60.75000000000001
guest_1539,hotel_189,59.13
guest_3692,hotel_365,46.98
guest_1393,hotel_110,116.19999999999999
guest_2766,hotel_45,87.4
guest_396,hotel_274,161.01999999999998
guest_2410,hotel_274,156.04
guest_3631,hotel_179,152.19
guest_2172,hotel_246,116.84
guest_1773,hotel_304,138.6
guest_2145,hotel_217,262.8
guest_2183,hotel_286,182.16
guest_2332,hotel_155,61.099999999999994
guest_1330,hotel_222,212.52
guest_163,hotel_331,205.32
guest_1117,hotel_318,122.64
guest_886,hotel_336,223.25
guest_3113,hotel_117,267.9
guest_18,hotel_344,93.1
guest_1846,hotel_22,53.68
guest_825,hotel_247,51.0
guest_1560,hotel_399,272.64
guest_3495,hotel_204,80.91
guest_1075,hotel_66,193.5
guest_980,hotel_102,68.61999999999999
guest_2369,hotel_274,141.1
guest_2249,hotel_70,84.15
guest_3220,hotel_84,184.5
guest_3990,hotel_396,186.56
guest_829,hotel_235,123.76
guest_1740,hotel_336,211.5
guest_2552,hotel_150,81.0
guest_2819,hotel_172,122.75999999999999
guest_1161,hotel_371,157.92
guest_548,hotel_353,189.12
guest_745,hotel_194,97.75
guest_3233,hotel_243,105.78
guest_3906,hotel_286,178.02
guest_1517,hotel_171,148.63
guest_642,hotel_85,260.77
guest_1756,hotel_306,168.48999999999998
guest_3682,hotel_26,52.8
guest_3180,hotel_268,60.589999999999996
guest_903,hotel_265,238.5
guest_3864,hotel_235,119.68
guest_792,hotel_149,278.0
guest_1770,hotel_225,231.44
guest_782,hotel_257,218.25
guest_138,hotel_201,222.44
guest_3512,hotel_152,149.04000000000002
guest_3204,hotel_206,157.07999999999998
guest_257,hotel_163,113.67999999999999
guest_2333,hotel_198,68.04
guest_416,hotel_175,118.8
guest_3708,hotel_92,56.64
guest_2067,hotel_364,144.32000000000002
guest_2337,hotel_250,292.04
guest_3096,hotel_64,199.98
guest_2352,hotel_33,90.72
guest_1005,hotel_308,250.17
guest_1813,hotel_165,99.96
guest_3146,hotel_77,68.53
guest_3031,hotel_153,90.0
guest_713,hotel_346,166.25
guest_1605,hotel_241,78.72
guest_3840,hotel_396,203.51999999999998
guest_1059,hotel_364,167.2
guest_1326,hotel_398,102.0
guest_159,hotel_150,78.57
guest_2326,hotel_224,74.48
guest_3609,hotel_245,266.8
guest_451,hotel_359,159.74
guest_708,hotel_256,89.18
guest_2800,hotel_76,117.92
guest_2861,hotel_36,158.26000000000002
guest_188,hotel_142,131.95000000000002
guest_1073,hotel_248,201.76
guest_684,hotel_163,114.84
guest_3895,hotel_390,161.7
guest_1292,hotel_365,49.68
guest_2459,hotel_392,203.7
guest_1364,hotel_301,44.72
guest_797,hotel_198,83.16
guest_970,hotel_9,220.19
guest_1908,hotel_301,46.28
guest_623,hotel_187,210.7
guest_2773,hotel_382,114.4
guest_3296,hotel_287,142.4
guest_467,hotel_12,215.04
guest_630,hotel_272,147.60000000000002
guest_2602,hotel_398,95.88
guest_763,hotel_38,110.7
guest_3052,hotel_308,236.72
guest_2133,hotel_302,243.19
guest_1288,hotel_155,58.5
guest_1946,hotel_356,168.48000000000002
guest_2641,hotel_209,191.06
guest_3410,hotel_111,240.35
guest_384,hotel_237,226.59
guest_1571,hotel_370,206.1
guest_1661,hotel_192,90.25
guest_2932,hotel_186,164.71
guest_1308,hotel_220,155.82
guest_2948,hotel_225,228.81
guest_2687,hotel_177,67.94
guest_2639,hotel_11,205.66
guest_2288,hotel_16,82.82000000000001
guest_1372,hotel_171,146.96
guest_222,hotel_110,119.0
guest_1707,hotel_390,136.95
guest_2098,hotel_165,83.64
guest_3443,hotel_180,221.76
guest_2293,hotel_195,84.60000000000001
guest_3587,hotel_251,109.0
guest_1886,hotel_238,80.96000000000001
guest_2315,hotel_151,151.89
guest_3168,hotel_291,103.78999999999999
guest_492,hotel_277,272.57
guest_783,hotel_142,139.2
guest_3470,hotel_165,102.0
guest_2597,hotel_14,165.75
guest_2211,hotel_65,226.0
guest_1506,hotel_327,214.32
guest_3378,hotel_19,103.96000000000001
guest_2312,hotel_195,83.66
guest_1029,hotel_63,287.1
guest_1990,hotel_164,254.54
guest_664,hotel_356,195.51999999999998
guest_1817,hotel_3,125.49
guest_956,hotel_18,246.82
guest_402,hotel_351,113.4
guest_3839,hotel_5,277.14
guest_2943,hotel_292,125.0
guest_3957,hotel_65,207.92000000000002
guest_3314,hotel_176,288.09
guest_1938,hotel_245,284.2
guest_1799,hotel_143,169.68
guest_2477,hotel_398,97.92
guest_753,hotel_209,221.35
guest_909,hotel_50,187.20000000000002
guest_1396,hotel_318,131.4
guest_1412,hotel_50,168.48000000000002
guest_3649,hotel_165,89.76
guest_386,hotel_121,45.92
guest_335,hotel_346,161.0
guest_2782,hotel_387,75.65
guest_3011,hotel_50,191.36
guest_3888,hotel_39,252.08
guest_112,hotel_78,132.61
guest_1084,hotel_91,170.88
guest_3346,hotel_224,70.67999999999999
guest_411,hotel_38,133.65
guest_817,hotel_147,238.45
guest_2159,hotel_345,110.16000000000001
guest_3385,hotel_382,110.5
guest_2774,hotel_26,44.550000000000004
guest_2567,hotel_176,294.03
guest_799,hotel_77,73.14999999999999
guest_1354,hotel_302,272.49
guest_2512,hotel_220,154.23
guest_3564,hotel_244,128.70000000000002
guest_3356,hotel_293,220.88
guest_3970,hotel_320,46.48
guest_839,hotel_30,90.78
guest_2136,hotel_55,233.76999999999998
guest_1727,hotel_296,77.35
guest_2935,hotel_212,168.10000000000002
guest_1371,hotel_172,122.75999999999999
guest_3608,hotel_24,45.05
guest_1278,hotel_213,222.72
guest_2464,hotel_87,228.76
guest_3271,hotel_127,239.94
guest_425,hotel_304,133.0
guest_1009,hotel_59,104.4
guest_2998,hotel_275,130.38000000000002
guest_1625,hotel_7,59.339999999999996
guest_3400,hotel_124,234.60000000000002
guest_2020,hotel_211,102.0
guest_498,hotel_253,237.51
guest_3934,hotel_258,175.56
guest_3881,hotel_4,152.29
guest_964,hotel_22,57.949999999999996
guest_1575,hotel_31,170.28
guest_580,hotel_30,90.78
guest_387,hotel_371,166.32
guest_1153,hotel_69,216.2
guest_1385,hotel_61,144.44
guest_929,hotel_48,223.54999999999998
guest_2625,hotel_273,66.0
