guest_id,hotel_id,final_price
guest_113,hotel_186,171.95
guest_114,hotel_303,137.6
guest_115,hotel_114,147.73999999999998
guest_116,hotel_246,118.10999999999999
guest_117,hotel_236,123.25
guest_118,hotel_248,203.84
guest_119,hotel_142,130.5
guest_120,hotel_294,127.4
guest_121,hotel_237,206.67
guest_122,hotel_25,204.48
guest_123,hotel_155,57.85
guest_124,hotel_83,183.04
guest_125,hotel_102,64.24
guest_126,hotel_97,259.2
guest_127,hotel_153,72.9
guest_128,hotel_207,119.03999999999999
guest_129,hotel_212,184.5
guest_130,hotel_107,269.76
guest_131,hotel_309,102.47999999999999
guest_132,hotel_122,140.28
guest_133,hotel_223,279.36
guest_134,hotel_181,98.28
guest_135,hotel_243,103.32
guest_136,hotel_31,164.34
guest_137,hotel_327,189.23999999999998
guest_138,hotel_17,100.42999999999999
guest_139,hotel_134,60.72
guest_140,hotel_27,266.11
guest_141,hotel_156,193.79999999999998
guest_142,hotel_392,197.39999999999998
guest_143,hotel_394,253.17
guest_144,hotel_119,219.0
guest_145,hotel_136,134.45999999999998
guest_146,hotel_230,284.05
guest_147,hotel_260,179.27
guest_148,hotel_206,158.95
guest_149,hotel_93,262.2
guest_150,hotel_38,124.2
guest_151,hotel_4,147.57999999999998
guest_152,hotel_87,266.0
guest_153,hotel_95,249.04999999999998
guest_154,hotel_271,153.08
guest_155,hotel_115,231.79999999999998
guest_156,hotel_109,62.98
guest_157,hotel_43,223.86
guest_158,hotel_353,159.57000000000002
guest_159,hotel_8,228.92
guest_160,hotel_78,128.14
guest_161,hotel_372,196.91
guest_162,hotel_256,88.2
guest_163,hotel_361,190.53
guest_164,hotel_295,62.32000000000001
guest_165,hotel_277,230.42000000000002
guest_166,hotel_159,181.83
guest_167,hotel_123,186.01
guest_168,hotel_17,114.94999999999999
guest_169,hotel_344,98.0
guest_170,hotel_31,188.1
guest_171,hotel_1,221.13000000000002
guest_172,hotel_86,116.0
guest_173,hotel_244,143.0
guest_174,hotel_86,113.67999999999999
guest_175,hotel_369,122.36
guest_176,hotel_297,234.9
guest_177,hotel_252,57.6
guest_178,hotel_199,196.8
guest_179,hotel_253,253.89
guest_180,hotel_97,256.32
guest_181,hotel_178,250.26
guest_182,hotel_249,55.29
guest_183,hotel_225,218.29
guest_184,hotel_93,230.85000000000002
guest_185,hotel_95,281.28
guest_186,hotel_64,177.76
guest_187,hotel_131,214.2
guest_188,hotel_312,260.26
guest_189,hotel_352,273.24
guest_190,hotel_165,86.7
guest_191,hotel_90,76.5
guest_192,hotel_169,243.38
guest_193,hotel_97,250.56
guest_194,hotel_21,207.76
guest_195,hotel_212,186.55
guest_196,hotel_277,272.57
guest_197,hotel_308,236.72
guest_198,hotel_211,100.98
guest_199,hotel_29,117.45
guest_200,hotel_24,43.46
guest_201,hotel_248,168.48000000000002
guest_202,hotel_357,149.6
guest_203,hotel_387,76.5
guest_204,hotel_177,66.36
guest_205,hotel_55,216.9
guest_206,hotel_122,143.62
guest_207,hotel_374,142.56
guest_208,hotel_305,71.78
guest_209,hotel_65,205.66
guest_210,hotel_274,164.34
guest_211,hotel_102,73.0
guest_212,hotel_374,154.88
guest_213,hotel_98,201.0
guest_214,hotel_8,214.76000000000002
guest_215,hotel_333,166.6
guest_216,hotel_210,164.5
guest_217,hotel_316,175.78
guest_218,hotel_110,113.4
guest_219,hotel_203,109.2
guest_220,hotel_153,81.0
guest_221,hotel_49,42.5
guest_222,hotel_382,110.5
guest_223,hotel_385,186.96
guest_224,hotel_318,127.02
guest_225,hotel_138,180.2
guest_226,hotel_235,125.12
guest_227,hotel_394,279.36
guest_228,hotel_10,213.12
guest_229,hotel_338,107.73
guest_230,hotel_267,255.78
guest_231,hotel_255,171.07999999999998
guest_232,hotel_21,209.88
guest_233,hotel_194,113.85
guest_234,hotel_38,135.0
guest_235,hotel_382,106.60000000000001
guest_236,hotel_164,237.38
guest_237,hotel_247,56.4
guest_238,hotel_95,237.33
guest_239,hotel_176,246.51
guest_240,hotel_78,120.69000000000001
guest_241,hotel_204,84.63000000000001
guest_242,hotel_75,189.57
guest_243,hotel_172,128.04
guest_244,hotel_136,152.28
guest_245,hotel_89,192.0
guest_246,hotel_106,273.24
guest_247,hotel_284,210.21
guest_248,hotel_189,70.08
guest_249,hotel_172,106.92
guest_250,hotel_305,65.12
guest_251,hotel_247,50.4
guest_252,hotel_254,231.0
guest_253,hotel_265,254.39999999999998
guest_254,hotel_268,68.61999999999999
guest_255,hotel_314,240.99
guest_256,hotel_72,225.17000000000002
guest_257,hotel_65,221.48
guest_258,hotel_355,226.32000000000002
guest_259,hotel_348,151.97
guest_260,hotel_196,80.64
guest_261,hotel_66,191.25
guest_262,hotel_81,211.67999999999998
guest_263,hotel_374,153.12
guest_264,hotel_236,117.45
guest_265,hotel_174,69.84
guest_266,hotel_85,240.26000000000002
guest_267,hotel_91,188.16
guest_268,hotel_62,152.46
guest_269,hotel_209,205.04
guest_270,hotel_379,213.03
guest_271,hotel_256,90.16000000000001
guest_272,hotel_318,134.32
guest_273,hotel_123,173.47
guest_274,hotel_62,152.46
guest_275,hotel_248,201.76
guest_276,hotel_395,173.02
guest_277,hotel_293,248.49
guest_278,hotel_324,280.33
guest_279,hotel_227,172.85999999999999
guest_280,hotel_101,158.0
guest_281,hotel_156,200.64000000000001
guest_282,hotel_215,129.01
guest_283,hotel_64,183.82
guest_284,hotel_134,62.79
guest_285,hotel_85,254.91
guest_286,hotel_342,112.59
guest_287,hotel_237,221.61
guest_288,hotel_116,108.36
guest_289,hotel_320,55.44
guest_290,hotel_86,112.52
guest_291,hotel_90,85.0
guest_292,hotel_372,164.43
guest_293,hotel_277,241.66
guest_294,hotel_108,121.44000000000001
guest_295,hotel_59,110.19999999999999
guest_296,hotel_24,48.230000000000004
guest_297,hotel_80,212.71
guest_298,hotel_41,239.7
guest_299,hotel_27,293.02
guest_300,hotel_370,210.68
guest_301,hotel_345,129.2
guest_302,hotel_93,233.70000000000002
guest_303,hotel_352,240.12
guest_304,hotel_322,201.52
guest_305,hotel_254,203.28
guest_306,hotel_1,264.81
guest_307,hotel_34,156.52
guest_308,hotel_228,182.28
guest_309,hotel_183,138.6
guest_310,hotel_347,198.72
guest_311,hotel_275,157.41
guest_312,hotel_278,225.99
guest_313,hotel_292,120.0
guest_314,hotel_272,174.6
guest_315,hotel_21,180.2
guest_316,hotel_166,219.48
guest_317,hotel_115,197.64000000000001
guest_318,hotel_255,147.42000000000002
guest_319,hotel_263,236.6
guest_320,hotel_172,122.75999999999999
guest_321,hotel_86,105.56
guest_322,hotel_231,242.25
guest_323,hotel_254,217.14
guest_324,hotel_250,283.09999999999997
guest_325,hotel_188,225.05999999999997
guest_326,hotel_304,124.60000000000001
guest_327,hotel_171,141.95
guest_328,hotel_77,75.46
guest_329,hotel_145,106.67999999999999
guest_330,hotel_63,243.6
guest_331,hotel_203,109.2
guest_332,hotel_101,140.62
guest_333,hotel_270,226.58999999999997
guest_334,hotel_62,129.35999999999999
guest_335,hotel_213,235.52
guest_336,hotel_394,264.81
guest_337,hotel_297,250.56
guest_338,hotel_358,189.2
guest_339,hotel_280,75.66
guest_340,hotel_308,220.58
guest_341,hotel_373,234.9
guest_342,hotel_222,191.73
guest_343,hotel_215,129.01
guest_344,hotel_110,113.4
guest_345,hotel_349,127.3
guest_346,hotel_365,49.14
guest_347,hotel_171,145.29
guest_348,hotel_53,56.0
guest_349,hotel_211,86.7
guest_350,hotel_192,88.35
guest_351,hotel_301,43.16
guest_352,hotel_202,276.48
guest_353,hotel_252,60.8
guest_354,hotel_72,215.04999999999998
guest_355,hotel_92,54.87
guest_356,hotel_5,274.16
guest_357,hotel_366,116.39999999999999
guest_358,hotel_162,234.78
guest_359,hotel_197,121.25
guest_360,hotel_263,247.0
guest_361,hotel_161,160.19
guest_362,hotel_230,275.08
guest_363,hotel_357,163.67999999999998
guest_364,hotel_6,56.26
guest_365,hotel_21,175.95999999999998
guest_366,hotel_214,79.0
guest_367,hotel_168,292.04
guest_368,hotel_209,209.70000000000002
guest_369,hotel_393,234.05999999999997
guest_370,hotel_356,176.79999999999998
guest_371,hotel_115,212.28
guest_372,hotel_128,169.29
guest_373,hotel_383,147.73999999999998
guest_374,hotel_338,111.72
guest_375,hotel_397,59.16
guest_376,hotel_123,183.92
guest_377,hotel_302,246.12
guest_378,hotel_54,238.0
guest_379,hotel_213,230.4
guest_380,hotel_68,152.46
guest_381,hotel_186,148.42000000000002
guest_382,hotel_393,234.05999999999997
guest_383,hotel_176,243.54000000000002
guest_384,hotel_15,50.96
guest_385,hotel_265,214.65
guest_386,hotel_301,42.64
guest_387,hotel_95,290.07
guest_388,hotel_126,192.0
guest_389,hotel_86,105.56
guest_390,hotel_52,127.92000000000002
guest_391,hotel_140,185.64000000000001
guest_392,hotel_221,191.09
guest_393,hotel_354,45.24
guest_394,hotel_245,263.90000000000003
guest_395,hotel_53,54.32
guest_396,hotel_290,178.48
guest_397,hotel_342,133.44
guest_398,hotel_101,127.98
guest_399,hotel_263,210.60000000000002
guest_400,hotel_73,214.97
guest_401,hotel_335,153.0
guest_402,hotel_231,256.5
guest_403,hotel_184,259.26
guest_404,hotel_222,194.04
guest_405,hotel_277,227.61
guest_406,hotel_396,184.44
guest_407,hotel_137,79.12
guest_408,hotel_112,78.72
guest_409,hotel_33,89.64
guest_410,hotel_309,109.8
guest_411,hotel_379,260.37
guest_412,hotel_96,205.92
guest_413,hotel_170,91.14
guest_414,hotel_13,192.06
guest_415,hotel_242,57.0
guest_416,hotel_238,87.12
guest_417,hotel_213,250.88
guest_418,hotel_184,295.02
guest_419,hotel_26,51.15
guest_420,hotel_56,177.76
guest_421,hotel_32,156.52
guest_422,hotel_116,119.97
guest_423,hotel_140,197.88
guest_424,hotel_297,211.41000000000003
guest_425,hotel_12,212.79999999999998
guest_426,hotel_215,114.38
guest_427,hotel_247,52.2
guest_428,hotel_400,134.85
guest_429,hotel_76,119.26
guest_430,hotel_163,102.08
guest_431,hotel_8,205.32
guest_432,hotel_173,96.03
guest_433,hotel_269,105.41
guest_434,hotel_250,298.0
guest_435,hotel_53,54.879999999999995
guest_436,hotel_44,208.98
guest_437,hotel_104,62.78
guest_438,hotel_283,60.35
guest_439,hotel_359,156.48
guest_440,hotel_22,51.85
guest_441,hotel_353,163.51
guest_442,hotel_256,87.22
guest_443,hotel_89,182.0
guest_444,hotel_219,67.14999999999999
guest_445,hotel_68,146.29999999999998
guest_446,hotel_145,116.84
guest_447,hotel_262,56.44
guest_448,hotel_90,73.95
guest_449,hotel_302,269.56
guest_450,hotel_106,261.36
guest_451,hotel_195,92.12
guest_452,hotel_275,154.23
guest_453,hotel_231,267.9
guest_454,hotel_139,242.76
guest_455,hotel_246,120.64999999999999
guest_456,hotel_1,240.24
guest_457,hotel_176,246.51
guest_458,hotel_353,179.27
guest_459,hotel_269,110.49
guest_460,hotel_228,162.67999999999998
guest_461,hotel_349,123.28
guest_462,hotel_117,250.98
guest_463,hotel_398,94.86
guest_464,hotel_162,219.29999999999998
guest_465,hotel_32,156.52
guest_466,hotel_63,287.1
guest_467,hotel_329,229.44
guest_468,hotel_95,293.0
guest_469,hotel_180,199.36
guest_470,hotel_225,257.74
guest_471,hotel_15,51.52
guest_472,hotel_32,165.12
guest_473,hotel_239,255.74999999999997
guest_474,hotel_9,199.76
guest_475,hotel_300,177.65
guest_476,hotel_353,189.12
guest_477,hotel_317,125.73
guest_478,hotel_238,73.03999999999999
guest_479,hotel_68,129.35999999999999
guest_480,hotel_67,175.33
guest_481,hotel_102,72.27
guest_482,hotel_327,216.6
guest_483,hotel_217,280.32
guest_484,hotel_394,258.99
guest_485,hotel_74,227.96
guest_486,hotel_163,114.84
guest_487,hotel_192,87.4
guest_488,hotel_97,270.71999999999997
guest_489,hotel_174,72.0
guest_490,hotel_58,104.4
guest_491,hotel_268,67.89
guest_492,hotel_26,53.35
guest_493,hotel_86,93.96000000000001
guest_494,hotel_293,225.9
guest_495,hotel_220,136.74
guest_496,hotel_309,119.56
guest_497,hotel_149,258.53999999999996
guest_498,hotel_269,110.49
guest_499,hotel_243,111.93
guest_500,hotel_250,256.28
guest_501,hotel_399,238.56
guest_502,hotel_135,64.67999999999999
guest_503,hotel_353,185.17999999999998
guest_504,hotel_220,141.51
guest_505,hotel_129,73.1
guest_506,hotel_355,209.1
guest_507,hotel_143,193.92
guest_508,hotel_128,148.77
guest_509,hotel_121,54.879999999999995
guest_510,hotel_354,50.44
guest_511,hotel_84,218.25
guest_512,hotel_109,58.96
guest_513,hotel_282,241.0
guest_514,hotel_70,80.75
guest_515,hotel_243,104.55
guest_516,hotel_292,125.0
guest_517,hotel_308,242.1
guest_518,hotel_53,47.6
guest_519,hotel_197,111.25
guest_520,hotel_85,290.07
guest_521,hotel_329,193.59
guest_522,hotel_168,259.26
guest_523,hotel_310,201.16
guest_524,hotel_373,229.68
guest_525,hotel_5,277.14
guest_526,hotel_39,224.68
guest_527,hotel_321,49.14
guest_528,hotel_60,200.85999999999999
guest_529,hotel_195,86.48
guest_530,hotel_140,167.28
guest_531,hotel_96,199.68
guest_532,hotel_364,151.35999999999999
guest_533,hotel_101,151.68
guest_534,hotel_321,49.14
guest_535,hotel_108,122.75999999999999
guest_536,hotel_307,224.46
guest_537,hotel_217,256.96
guest_538,hotel_331,236.0
guest_539,hotel_323,113.4
guest_540,hotel_283,69.58
guest_541,hotel_352,267.71999999999997
guest_542,hotel_35,135.0
guest_543,hotel_61,131.88
guest_544,hotel_323,128.8
guest_545,hotel_167,48.95
guest_546,hotel_370,229.0
guest_547,hotel_124,252.45
guest_548,hotel_344,94.08
guest_549,hotel_18,287.0
guest_550,hotel_37,171.77
guest_551,hotel_288,128.25
guest_552,hotel_121,55.44
guest_553,hotel_339,71.78
guest_554,hotel_241,76.25999999999999
guest_555,hotel_363,171.81
guest_556,hotel_163,97.44
guest_557,hotel_279,70.81
guest_558,hotel_124,252.45
guest_559,hotel_307,255.42
guest_560,hotel_330,83.0
guest_561,hotel_71,175.0
guest_562,hotel_325,201.39999999999998
guest_563,hotel_54,202.29999999999998
guest_564,hotel_323,127.4
guest_565,hotel_121,47.6
guest_566,hotel_37,169.84
guest_567,hotel_28,100.88
guest_568,hotel_254,217.14
guest_569,hotel_150,74.52000000000001
guest_570,hotel_103,233.76999999999998
guest_571,hotel_210,166.25
guest_572,hotel_7,57.269999999999996
guest_573,hotel_124,239.7
guest_574,hotel_151,175.68
guest_575,hotel_326,208.8
guest_576,hotel_6,56.839999999999996
guest_577,hotel_315,218.79
guest_578,hotel_167,53.9
guest_579,hotel_74,227.96
guest_580,hotel_193,159.31
guest_581,hotel_109,57.62
guest_582,hotel_324,262.99
guest_583,hotel_102,65.7
guest_584,hotel_78,122.18
guest_585,hotel_25,193.83
guest_586,hotel_311,235.29
guest_587,hotel_225,223.54999999999998
guest_588,hotel_394,273.53999999999996
guest_589,hotel_185,251.16000000000003
guest_590,hotel_91,184.32
guest_591,hotel_178,214.14
guest_592,hotel_355,199.26000000000002
guest_593,hotel_174,63.36
guest_594,hotel_317,111.76
guest_595,hotel_224,75.24
guest_596,hotel_72,250.47
guest_597,hotel_340,204.12
guest_598,hotel_228,184.23999999999998
guest_599,hotel_120,55.44
guest_600,hotel_1,226.58999999999997
guest_601,hotel_333,149.6
guest_602,hotel_355,246.0
guest_603,hotel_273,64.02
guest_604,hotel_112,76.25999999999999
guest_605,hotel_234,189.9
guest_606,hotel_36,193.0
guest_607,hotel_44,225.98999999999998
guest_608,hotel_132,172.8
guest_609,hotel_361,208.04999999999998
guest_610,hotel_316,185.13
guest_611,hotel_313,181.17
guest_612,hotel_170,89.28
guest_613,hotel_318,119.72000000000001
guest_614,hotel_160,60.52
guest_615,hotel_350,49.28
guest_616,hotel_244,117.26
guest_617,hotel_396,186.56
guest_618,hotel_139,262.99
guest_619,hotel_363,198.72
guest_620,hotel_120,63.36
guest_621,hotel_104,64.97
guest_622,hotel_308,258.24
guest_623,hotel_279,71.53999999999999
guest_624,hotel_207,103.68
guest_625,hotel_316,155.20999999999998
guest_626,hotel_394,238.62
guest_627,hotel_125,99.45
guest_628,hotel_72,253.0
guest_629,hotel_282,195.21
guest_630,hotel_215,109.06
guest_631,hotel_250,256.28
guest_632,hotel_7,64.17
guest_633,hotel_85,284.21
guest_634,hotel_125,95.94000000000001
guest_635,hotel_71,162.75
guest_636,hotel_315,205.52999999999997
guest_637,hotel_324,268.77
guest_638,hotel_39,265.78
guest_639,hotel_42,109.47
guest_640,hotel_363,180.09
guest_641,hotel_152,157.14
guest_642,hotel_112,72.98
guest_643,hotel_212,166.05
guest_644,hotel_371,159.6
guest_645,hotel_383,154.85999999999999
guest_646,hotel_55,219.31
guest_647,hotel_297,221.85
guest_648,hotel_396,173.84
guest_649,hotel_37,167.91
guest_650,hotel_304,140.0
guest_651,hotel_117,236.88
guest_652,hotel_314,240.99
guest_653,hotel_311,204.93
guest_654,hotel_271,141.04000000000002
guest_655,hotel_134,66.92999999999999
guest_656,hotel_91,176.64000000000001
guest_657,hotel_235,125.12
guest_658,hotel_351,123.48
guest_659,hotel_222,194.04
guest_660,hotel_280,66.3
guest_661,hotel_311,217.57999999999998
guest_662,hotel_150,76.95
guest_663,hotel_96,191.36
guest_664,hotel_370,215.26
guest_665,hotel_102,70.81
guest_666,hotel_26,50.6
guest_667,hotel_213,238.07999999999998
guest_668,hotel_126,190.07999999999998
guest_669,hotel_265,262.35
guest_670,hotel_236,130.5
guest_671,hotel_88,65.25
guest_672,hotel_22,54.29
guest_673,hotel_109,64.99
guest_674,hotel_72,245.41
guest_675,hotel_196,94.08
guest_676,hotel_252,59.519999999999996
guest_677,hotel_367,252.02999999999997
guest_678,hotel_292,116.24999999999999
guest_679,hotel_387,80.75
guest_680,hotel_163,116.0
guest_681,hotel_63,269.7
guest_682,hotel_287,132.79999999999998
guest_683,hotel_390,136.95
guest_684,hotel_25,210.87
guest_685,hotel_366,102.0
guest_686,hotel_326,227.35999999999999
guest_687,hotel_347,211.68
guest_688,hotel_30,99.96
guest_689,hotel_301,43.16
guest_690,hotel_11,194.35999999999999
guest_691,hotel_317,104.14000000000001
guest_692,hotel_33,93.96
guest_693,hotel_92,51.92
guest_694,hotel_204,93.0
guest_695,hotel_351,109.62
guest_696,hotel_151,159.21
guest_697,hotel_244,132.98999999999998
guest_698,hotel_72,217.57999999999998
guest_699,hotel_67,197.0
guest_700,hotel_373,216.63
guest_701,hotel_49,49.5
guest_702,hotel_268,73.0
guest_703,hotel_241,66.42
guest_704,hotel_251,95.92
guest_705,hotel_53,49.84
guest_706,hotel_215,125.02
guest_707,hotel_350,45.92
guest_708,hotel_287,145.6
guest_709,hotel_270,259.34999999999997
guest_710,hotel_365,53.46
guest_711,hotel_12,212.79999999999998
guest_712,hotel_243,120.53999999999999
guest_713,hotel_193,170.04999999999998
guest_714,hotel_107,264.14
guest_715,hotel_252,53.76
guest_716,hotel_364,147.84
guest_717,hotel_134,64.17
guest_718,hotel_49,41.0
guest_719,hotel_147,248.49
guest_720,hotel_79,66.0
guest_721,hotel_91,172.8
guest_722,hotel_108,110.88
guest_723,hotel_298,237.72
guest_724,hotel_218,77.19
guest_725,hotel_10,193.14
guest_726,hotel_92,51.92
guest_727,hotel_165,96.89999999999999
guest_728,hotel_151,150.06
guest_729,hotel_160,55.760000000000005
guest_730,hotel_348,141.95
guest_731,hotel_329,210.32
guest_732,hotel_29,117.45
guest_733,hotel_238,79.2
guest_734,hotel_30,88.74
guest_735,hotel_138,190.8
guest_736,hotel_245,284.2
guest_737,hotel_377,165.33
guest_738,hotel_275,149.45999999999998
guest_739,hotel_278,234.35999999999999
guest_740,hotel_345,118.32
guest_741,hotel_109,61.64
guest_742,hotel_5,268.2
guest_743,hotel_76,120.60000000000001
guest_744,hotel_83,193.44
guest_745,hotel_53,47.6
guest_746,hotel_227,186.92999999999998
guest_747,hotel_388,254.54
guest_748,hotel_305,62.9
guest_749,hotel_152,158.76
guest_750,hotel_137,81.88
guest_751,hotel_101,148.51999999999998
guest_752,hotel_130,124.1
guest_753,hotel_43,259.34999999999997
guest_754,hotel_182,160.16
guest_755,hotel_350,47.04
guest_756,hotel_180,190.4
guest_757,hotel_23,51.839999999999996
guest_758,hotel_326,225.04
guest_759,hotel_47,48.06
guest_760,hotel_366,116.39999999999999
guest_761,hotel_390,143.55
guest_762,hotel_125,112.32
guest_763,hotel_243,100.86000000000001
guest_764,hotel_362,172.2
guest_765,hotel_136,137.7
guest_766,hotel_118,152.04
guest_767,hotel_394,291.0
guest_768,hotel_173,94.09
guest_769,hotel_129,78.2
guest_770,hotel_117,265.08
guest_771,hotel_219,77.42
guest_772,hotel_92,50.15
guest_773,hotel_192,86.45
guest_774,hotel_92,54.87
guest_775,hotel_385,221.16
guest_776,hotel_160,61.2
guest_777,hotel_362,188.6
guest_778,hotel_160,58.48
guest_779,hotel_310,207.57999999999998
guest_780,hotel_352,276.0
guest_781,hotel_248,197.6
guest_782,hotel_30,98.94
guest_783,hotel_187,206.4
guest_784,hotel_33,93.96
guest_785,hotel_386,166.5
guest_786,hotel_79,61.50000000000001
guest_787,hotel_242,49.589999999999996
guest_788,hotel_385,218.88
guest_789,hotel_389,85.26
guest_790,hotel_392,186.9
guest_791,hotel_152,140.94
guest_792,hotel_119,219.0
guest_793,hotel_222,217.14
guest_794,hotel_169,274.51
guest_795,hotel_259,177.39000000000001
guest_796,hotel_348,140.28
guest_797,hotel_292,123.75
guest_798,hotel_381,240.12
guest_799,hotel_106,282.15
guest_800,hotel_26,47.85
guest_801,hotel_15,47.04
guest_802,hotel_270,237.51
guest_803,hotel_180,194.88
guest_804,hotel_264,128.51999999999998
guest_805,hotel_177,73.47
guest_806,hotel_84,207.0
guest_807,hotel_368,246.51
guest_808,hotel_235,125.12
guest_809,hotel_297,232.29
guest_810,hotel_139,260.1
guest_811,hotel_261,188.1
guest_812,hotel_127,279.0
guest_813,hotel_393,229.08
guest_814,hotel_138,173.84
guest_815,hotel_77,71.61
guest_816,hotel_106,243.54000000000002
guest_817,hotel_34,163.4
guest_818,hotel_345,130.56
guest_819,hotel_198,80.64
guest_820,hotel_249,46.17
guest_821,hotel_269,113.03
guest_822,hotel_150,80.19
guest_823,hotel_205,181.17
guest_824,hotel_37,175.63
guest_825,hotel_308,228.65
guest_826,hotel_66,195.75
guest_827,hotel_96,189.28
guest_828,hotel_323,128.8
guest_829,hotel_113,97.37
guest_830,hotel_87,247.38
guest_831,hotel_319,244.64000000000001
guest_832,hotel_246,123.19
guest_833,hotel_127,265.05
guest_834,hotel_24,50.879999999999995
guest_835,hotel_308,263.62
guest_836,hotel_134,55.89
guest_837,hotel_246,127.0
guest_838,hotel_315,201.11
guest_839,hotel_175,106.8
guest_840,hotel_81,219.24
guest_841,hotel_76,129.98
guest_842,hotel_342,123.71000000000001
guest_843,hotel_177,63.99
guest_844,hotel_75,202.35
guest_845,hotel_250,283.09999999999997
guest_846,hotel_99,151.47
guest_847,hotel_50,193.44
guest_848,hotel_61,146.01
guest_849,hotel_67,161.54000000000002
guest_850,hotel_210,168.0
guest_851,hotel_66,213.75
guest_852,hotel_356,195.51999999999998
guest_853,hotel_262,60.52
guest_854,hotel_317,118.10999999999999
guest_855,hotel_224,66.88
guest_856,hotel_376,211.82
guest_857,hotel_286,200.79
guest_858,hotel_190,41.5
guest_859,hotel_252,61.44
guest_860,hotel_106,261.36
guest_861,hotel_270,253.89
guest_862,hotel_291,96.3
guest_863,hotel_232,196.45999999999998
guest_864,hotel_133,189.0
guest_865,hotel_21,209.88
guest_866,hotel_34,146.2
guest_867,hotel_25,198.08999999999997
guest_868,hotel_289,295.0
guest_869,hotel_169,263.19
guest_870,hotel_109,61.64
guest_871,hotel_65,201.14000000000001
guest_872,hotel_87,258.02
guest_873,hotel_69,223.1
guest_874,hotel_339,72.52
guest_875,hotel_361,210.23999999999998
guest_876,hotel_115,241.56
guest_877,hotel_398,91.8
guest_878,hotel_56,199.98
guest_879,hotel_380,278.4
guest_880,hotel_213,225.28
guest_881,hotel_266,143.65
guest_882,hotel_217,242.35999999999999
guest_883,hotel_87,239.4
guest_884,hotel_112,77.08
guest_885,hotel_223,273.53999999999996
